"PVWatts Hourly PV Performance Data"
"Requested Location","San Diego"
"Location","Lat, Lng: 32.73, -117.18"
"Latitude (DD)","32.73"
"Longitude (DD)","-117.18"
"Elevation (m)","24"
"DC System Size (kW)","4"
"Module Type","Standard"
"Array Type","Fixed (open rack)"
"Array Tilt (deg)","57.19"
"Array Azimuth (deg)","270"
"System Losses (%)","14.08"
"DC to AC Size Ratio","1.2"
"Inverter Efficiency (%)","96"
"Ground Coverage Ratio","NA"
"Albedo","From weather file"
"Bifacial","No (0)"
"Monthly Irradiance Loss (%)",""
"","Jan","0"
"","Feb","0"
"","Mar","0"
"","Apr","0"
"","May","0"
"","June","0"
"","July","0"
"","Aug","0"
"","Sept","0"
"","Oct","0"
"","Nov","0"
"","Dec","0"

"Month","Day","Hour","Beam Irradiance (W/m2)","Diffuse Irradiance (W/m2)","Ambient Temperature (C)","Wind Speed (m/s)","Albedo","Plane of Array Irradiance (W/m2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"3","13","14","88","288","20.4","3.6","0.15","310.661","26.105","1038.711","986.051"
"3","13","15","22","175","20","3.5","0.15","151.662","22.835","506.684","472.876"
"3","13","16","65","109","18.1","3.1","0.15","150.888","21.117","514.34","480.261"
"3","13","17","33","28","16.9","2.5","0.15","51.935","17.982","138.398","117.639"
"3","13","18","0","0","16.3","1.9","0.15","0","16.3","0","0"
"3","13","19","0","0","16.1","1.6","0.15","0","16.1","0","0"
"3","13","20","0","0","16.1","1.3","0.15","0","16.1","0","0"
"3","13","21","0","0","16","1.3","0.15","0","16","0","0"
"3","13","22","0","0","16","1.5","0.15","0","16","0","0"
"3","13","23","0","0","15.9","1.8","0.15","0","15.9","0","0"
"3","14","0","0","0","15.8","1.9","0.15","0","15.8","0","0"
"3","14","1","0","0","15.7","2","0.15","0","15.7","0","0"
"3","14","2","0","0","15.6","2.3","0.15","0","15.6","0","0"
"3","14","3","0","0","15.6","2.8","0.15","0","15.6","0","0"
"3","14","4","0","0","15.4","3.2","0.15","0","15.4","0","0"
"3","14","5","0","0","15.3","3.5","0.15","0","15.3","0","0"
"3","14","6","309","31","15.5","3.9","0.15","21.346","15.866","61.613","43.575"
"3","14","7","9","50","15.8","4.2","0.15","32.747","16.353","106.036","86.424"
"3","14","8","197","209","16.2","4.3","0.15","117.012","18.142","392.196","362.444"
"3","14","9","668","170","16.7","4.5","0.15","91.059","18.164","297.064","270.684"
"3","14","10","918","103","17.1","4.6","0.15","168.627","19.493","401.925","371.829"
"3","14","11","930","110","17.5","4.6","0.15","411.571","23.932","1305.42","1243.31"
"3","14","12","905","123","17.8","4.7","0.15","621.915","27.58","2094.541","2004.469"
"3","14","13","483","279","17.7","5","0.15","611.553","26.951","2061.863","1972.949"
"3","14","14","176","293","17.2","5","0.15","411.338","23.427","1402.442","1336.894"
"3","14","15","753","97","16.8","5","0.15","847.51","29.707","2896.6","2778.108"
"3","14","16","652","66","15.4","4.2","0.15","599.785","25.579","2101.075","2010.772"
"3","14","17","272","32","14.4","3.6","0.15","142.077","16.891","410.728","380.32"
"3","14","18","0","0","13.9","3.4","0.15","0","13.9","0","0"
"3","14","19","0","0","13.9","3.5","0.15","0","13.9","0","0"
"3","14","20","0","0","13.9","3.5","0.15","0","13.9","0","0"
"3","14","21","0","0","13.9","3.6","0.15","0","13.9","0","0"
"3","14","22","0","0","14","3.7","0.15","0","14","0","0"
"3","14","23","0","0","14","3.9","0.15","0","14","0","0"
"3","15","0","0","0","14","4.3","0.15","0","14","0","0"
"3","15","1","0","0","14","4.5","0.15","0","14","0","0"
"3","15","2","0","0","13.8","4.8","0.15","0","13.8","0","0"
"3","15","3","0","0","13.6","4.9","0.15","0","13.6","0","0"
"3","15","4","0","0","13.6","5.1","0.15","0","13.6","0","0"
"3","15","5","0","0","13.8","5.4","0.15","0","13.8","0","0"
"3","15","6","295","38","13.9","5.6","0.15","26.357","14.264","78.552","59.914"
"3","15","7","155","106","14.2","5.6","0.15","64.235","15.106","215.144","191.666"
"3","15","8","252","202","14.7","5.5","0.15","110.494","16.273","372.078","343.04"
"3","15","9","722","158","15.4","5.3","0.15","85.452","16.64","279.447","253.691"
"3","15","10","596","243","16.1","5.2","0.15","193.043","18.788","540.924","505.903"
"3","15","11","402","351","16.6","5.2","0.15","361.636","21.874","1183.305","1125.521"
"3","15","12","770","191","16.8","5.2","0.15","600.937","25.664","2033.58","1945.668"
"3","15","13","937","107","16.5","5.2","0.15","812.423","28.507","2738.582","2625.689"
"3","15","14","900","98","16","5","0.15","902.737","29.708","3049.48","2925.571"
"3","15","15","823","87","15.7","4.8","0.15","899.451","29.754","3072.346","2947.627"
"3","15","16","665","69","14","3.8","0.15","617.724","25.106","2168.126","2075.447"
"3","15","17","273","33","12.6","2.9","0.15","146.288","15.493","435.699","404.406"
"3","15","18","0","0","11.8","2.4","0.15","0","11.8","0","0"
"3","15","19","0","0","11.5","2.2","0.15","0","11.5","0","0"
"3","15","20","0","0","11.3","2.2","0.15","0","11.3","0","0"
"3","15","21","0","0","11.2","2.2","0.15","0","11.2","0","0"
"3","15","22","0","0","11.2","2.3","0.15","0","11.2","0","0"
"3","15","23","0","0","11.2","2.3","0.15","0","11.2","0","0"
"3","16","0","0","0","11.1","2.3","0.15","0","11.1","0","0"
"3","16","1","0","0","11.1","2.3","0.15","0","11.1","0","0"
"3","16","2","0","0","11.2","2.3","0.15","0","11.2","0","0"
"3","16","3","0","0","11.3","2.2","0.15","0","11.3","0","0"
"3","16","4","0","0","11.4","2","0.15","0","11.4","0","0"
"3","16","5","0","0","11.6","1.9","0.15","0","11.6","0","0"
"3","16","6","212","39","12.1","1.9","0.15","24.772","12.705","74.983","56.471"
"3","16","7","617","85","13","2","0.15","53.315","14.3","177.457","155.314"
"3","16","8","408","185","14","2.3","0.15","100.602","16.306","337.031","309.234"
"3","16","9","585","202","15.1","2.9","0.15","105.646","17.264","348.238","320.045"
"3","16","10","721","196","15.9","3.5","0.15","186.303","19.12","494.227","460.86"
"3","16","11","923","126","16.4","4.1","0.15","424.412","23.513","1355.172","1291.299"
"3","16","12","943","113","16.3","4.4","0.15","642.891","26.823","2171.553","2078.752"
"3","16","13","938","103","16.1","4.6","0.15","812.612","29.065","2733.086","2620.387"
"3","16","14","902","94","15.6","4.7","0.15","903.064","29.851","3048.538","2924.662"
"3","16","15","827","82","15.3","4.7","0.15","899.853","29.544","3075.916","2951.07"
"3","16","16","680","63","13.9","4.2","0.15","626.215","24.529","2203.63","2109.692"
"3","16","17","311","31","12.8","3.8","0.15","156.878","15.505","477.721","444.939"
"3","16","18","0","0","12.3","3.6","0.15","0","12.3","0","0"
"3","16","19","0","0","12.3","3.5","0.15","0","12.3","0","0"
"3","16","20","0","0","12.3","3.3","0.15","0","12.3","0","0"
"3","16","21","0","0","12.3","3.2","0.15","0","12.3","0","0"
"3","16","22","0","0","12.4","3.2","0.15","0","12.4","0","0"
"3","16","23","0","0","12.4","3.2","0.15","0","12.4","0","0"
"3","17","0","0","0","12.5","3.3","0.15","0","12.5","0","0"
"3","17","1","0","0","12.6","3.4","0.15","0","12.6","0","0"
"3","17","2","0","0","12.6","3.5","0.15","0","12.6","0","0"
"3","17","3","0","0","12.7","3.6","0.15","0","12.7","0","0"
"3","17","4","0","0","12.9","3.7","0.15","0","12.9","0","0"
"3","17","5","0","0","13","4","0.15","0","13","0","0"
"3","17","6","148","28","13.2","4.3","0.15","17.915","13.493","53.715","35.957"
"3","17","7","66","97","13.6","4.4","0.15","60.494","14.593","202.606","179.573"
"3","17","8","75","199","14.2","4.2","0.15","115.482","16.144","389.883","360.214"
"3","17","9","253","289","15","4","0.15","145.681","17.514","486.93","453.822"
"3","17","10","930","103","15.6","4.1","0.15","179.326","18.335","434.101","402.865"
"3","17","11","949","104","16","4.2","0.15","424.066","23.008","1356.68","1292.753"
"3","17","12","817","166","16","4.5","0.15","613.854","25.908","2076.428","1986.998"
"3","17","13","439","305","15.8","4.8","0.15","602.534","25.146","2042.074","1953.861"
"3","17","14","250","290","15.2","5.1","0.15","494.407","22.593","1697.645","1621.636"
"3","17","15","511","156","14.9","5.2","0.15","674.502","24.911","2342.528","2243.669"
"3","17","16","67","105","13.6","4.7","0.15","146.881","15.923","511.178","477.211"
"3","17","17","56","22","12.7","4.2","0.15","57.426","13.638","171.204","149.283"
"3","17","18","0","0","12.1","3.9","0.15","0","12.1","0","0"
"3","17","19","0","0","11.8","3.8","0.15","0","11.8","0","0"
"3","17","20","0","0","11.5","3.8","0.15","0","11.5","0","0"
"3","17","21","0","0","11.2","3.7","0.15","0","11.2","0","0"
"3","17","22","0","0","11.1","3.7","0.15","0","11.1","0","0"
"3","17","23","0","0","11.1","3.9","0.15","0","11.1","0","0"
"3","18","0","0","0","11.1","4","0.15","0","11.1","0","0"
"3","18","1","0","0","11.2","4","0.15","0","11.2","0","0"
"3","18","2","0","0","11.1","3.7","0.15","0","11.1","0","0"
"3","18","3","0","0","11","3.3","0.15","0","11","0","0"
"3","18","4","0","0","11","2.9","0.15","0","11","0","0"
"3","18","5","0","0","11.4","2.2","0.15","0","11.4","0","0"
"3","18","6","393","38","12.2","1.5","0.15","26.133","12.899","80.475","61.769"
"3","18","7","457","97","13.1","1.2","0.15","57.457","14.772","191.546","168.905"
"3","18","8","539","156","14.2","1","0.15","87.123","16.854","289.006","262.911"
"3","18","9","459","249","15.3","0.8","0.15","124.609","19.287","410.285","379.892"
"3","18","10","502","288","16.3","0.8","0.15","209.094","22.717","600.673","563.535"
"3","18","11","774","198","17","1.3","0.15","416.042","28.605","1313.256","1250.867"
"3","18","12","397","356","17.4","2.2","0.15","491.204","28.853","1627.802","1554.268"
"3","18","13","737","188","17.5","3","0.15","746.908","32.613","2471.59","2368.158"
"3","18","14","671","167","17","3.3","0.15","786.58","32.183","2627.023","2518.083"
"3","18","15","683","115","16.8","3.4","0.15","807.807","32.2","2731.601","2618.955"
"3","18","16","152","120","15.1","3.6","0.15","249.775","19.718","873.662","826.85"
"3","18","17","7","31","13.8","3.4","0.15","28.451","14.324","82.672","63.889"
"3","18","18","0","0","13.1","2.6","0.15","0","13.1","0","0"
"3","18","19","0","0","12.9","1.8","0.15","0","12.9","0","0"
"3","18","20","0","0","12.9","1.6","0.15","0","12.9","0","0"
"3","18","21","0","0","12.9","1.5","0.15","0","12.9","0","0"
"3","18","22","0","0","12.9","1.2","0.15","0","12.9","0","0"
"3","18","23","0","0","12.9","1","0.15","0","12.9","0","0"
"3","19","0","0","0","12.7","1.1","0.15","0","12.7","0","0"
"3","19","1","0","0","12.5","1.3","0.15","0","12.5","0","0"
"3","19","2","0","0","12.3","1.5","0.15","0","12.3","0","0"
"3","19","3","0","0","12.2","1.6","0.15","0","12.2","0","0"
"3","19","4","0","0","12","1.6","0.15","0","12","0","0"
"3","19","5","0","0","12.4","1.5","0.15","0","12.4","0","0"
"3","19","6","42","42","13.9","1.7","0.15","26.523","14.58","81.658","62.91"
"3","19","7","340","114","16.1","2","0.15","66.365","17.718","219.919","196.272"
"3","19","8","560","149","17.8","2","0.15","83.722","19.834","273.65","248.1"
"3","19","9","879","108","19.1","1.9","0.15","68.12","20.78","215.695","192.198"
"3","19","10","952","103","20","2","0.15","188.487","24.104","448.722","416.967"
"3","19","11","862","152","20.6","2.2","0.15","425.797","30.392","1332.563","1269.491"
"3","19","12","973","100","21","2.3","0.15","660.198","36.135","2150.605","2058.546"
"3","19","13","901","120","21","2.3","0.15","806.154","39.501","2600.797","2492.786"
"3","19","14","463","242","20.7","2.4","0.15","661.069","35.597","2171.968","2079.152"
"3","19","15","750","101","20.5","2.4","0.15","858.236","39.927","2815.074","2699.47"
"3","19","16","557","78","18.4","2.6","0.15","562.409","30.699","1929.649","1845.419"
"3","19","17","258","37","17","2.3","0.15","158.676","20.56","492.205","458.91"
"3","19","18","0","0","16.4","1.8","0.15","0","16.4","0","0"
"3","19","19","0","0","16.2","1.6","0.15","0","16.2","0","0"
"3","19","20","0","0","16","1.6","0.15","0","16","0","0"
"3","19","21","0","0","15.7","1.2","0.15","0","15.7","0","0"
"3","19","22","0","0","15.4","0.9","0.15","0","15.4","0","0"
"3","19","23","0","0","15","0.8","0.15","0","15","0","0"
"3","20","0","0","0","14.8","0.8","0.15","0","14.8","0","0"
"3","20","1","0","0","14.5","0.8","0.15","0","14.5","0","0"
"3","20","2","0","0","14.3","0.8","0.15","0","14.3","0","0"
"3","20","3","0","0","14.3","0.8","0.15","0","14.3","0","0"
"3","20","4","0","0","14.2","0.8","0.15","0","14.2","0","0"
"3","20","5","0","0","14.4","0.9","0.15","0","14.4","0","0"
"3","20","6","224","43","15.6","1.3","0.15","27.181","16.363","83.458","64.646"
"3","20","7","635","78","17.6","1.7","0.15","48.344","18.855","156.984","135.567"
"3","20","8","523","163","19.4","1.9","0.15","90.292","21.639","293.826","267.56"
"3","20","9","849","109","20.5","2.5","0.15","68.049","21.994","214.325","190.876"
"3","20","10","908","107","21","2.9","0.15","187.658","24.476","452.102","420.228"
"3","20","11","847","152","21.4","2.7","0.15","422.886","30.267","1325.973","1263.134"
"3","20","12","499","314","21.6","2.3","0.15","533.204","33.8","1737.428","1660.01"
"3","20","13","51","331","21.7","2","0.15","285.392","28.615","931.395","882.538"
"3","20","14","429","256","21.3","2","0.15","644.013","36.984","2102.266","2011.92"
"3","20","15","187","212","21","2.1","0.15","383.786","30.182","1288.972","1227.444"
"3","20","16","256","115","18.9","2.4","0.15","344.718","26.711","1186.416","1128.522"
"3","20","17","64","36","17.1","2.4","0.15","73.287","18.716","223.289","199.523"
"3","20","18","0","0","15.9","2.3","0.15","0","15.9","0","0"
"3","20","19","0","0","15.4","2","0.15","0","15.4","0","0"
"3","20","20","0","0","15.1","1.6","0.15","0","15.1","0","0"
"3","20","21","0","0","15","1.1","0.15","0","15","0","0"
"3","20","22","0","0","15","0.8","0.15","0","15","0","0"
"3","20","23","0","0","14.9","0.7","0.15","0","14.9","0","0"
"3","21","0","0","0","14.9","0.9","0.15","0","14.9","0","0"
"3","21","1","0","0","14.9","0.9","0.15","0","14.9","0","0"
